cell_id,Strength,Speed,Endurance,Flexibility
C214,-0.7893870544257053,0.23555430328145363,-2.542517336631055,0.28012934556185365
C215,-1.3269721788990603,0.2688610396060217,-2.3737548336334258,0.15541009185450755
C216,-0.3352776679932548,-0.518345763482963,-0.0022008018915585957,-0.6897210818943976
C217,0.1702517747808934,-0.987476399887608,-0.18667692550312734,-0.12086668374039598
C218,0.05662981192217717,-0.8689626395850988,0.4606149209303706,0.16749567241021007
C219,-0.629939648492108,0.7975454344122378,-1.2144606414406889,-0.5943497525697348
C220,-0.7393444165452476,0.6194770089394136,-0.8627133629720487,-0.32713977698420066
C221,1.7511100977072296,0.8885299999507787,-0.46059464947796785,0.7370831354664937
C222,1.0158540913011629,0.12522383192475559,-0.028176312152849523,1.5296106496798516
C223,0.6421359417749692,-0.37536127030143923,0.8302597189346522,2.2230882866238213
C224,-0.8972799363160688,1.1903990871308094,1.6266506474331939,1.1839523538824692
C225,-1.2326507074764836,1.1552884941193797,1.2801019518954648,1.7988346763737393
C226,0.5802760123163889,-1.2326453046562298,-1.1165640431883004,-1.0903597537205407
C227,0.05952887976961572,-1.5761257149794292,-1.316230866769021,-0.49564496214321685
C228,-0.36815707811624665,-1.6607320583798697,-0.827765643009026,0.04586218509184743
C229,-1.2668092192848879,-0.03794145298105024,-1.5480683927806085,-0.3421991140262614
C230,-1.1851899846024754,-0.38662239165090934,-1.951123870112418,-0.09612629882724623
C231,0.2923082694894794,-0.10059913035591299,0.0610468454440877,0.013827688223902873
C232,0.41400167899328977,-0.49553677237096294,-0.296147872671109,0.451507268334616
C233,0.27181197260500284,-0.5671350104654191,0.4582334275467369,0.8395135890581213
C234,-0.9126514387224814,0.5354832858654212,-0.1175784925044005,0.5299066352029383
C235,-1.2005419882322448,0.4455858439995832,-0.2691445242186689,0.8754431899766739
C236,-0.19942798731871636,-0.05509011607817889,0.39484175808712824,-0.15555919859603612
C237,-0.06944006939280654,-0.39758037890881787,0.4622388581444915,0.3305950011329835
C238,-0.13801841444213506,-0.4551262855260938,1.6012210110560658,0.6054041019931006
C239,-0.6769184972976036,0.2767408754737474,1.1448431445763403,-0.3857999838006147
C240,-0.8057436986695211,0.505669827519116,0.528137537781828,0.14013684017646
C241,-0.4362941605559417,-1.7823233822858378,-0.42357150284334666,-1.6656138097130782
C242,-0.6021024517640082,-1.7645187011345402,-1.24191568733661,-1.3682600750398148
C243,-0.5881496029937617,-1.6591920189643816,-1.0302600028078035,-0.9736014110001466
C244,-1.0819189250289458,-0.35057979340875645,-1.0617325074798258,-1.8231841874783536
C245,-0.48801877954679196,-0.5427557970969492,-0.5517347720854374,-1.424973428775711
C246,-1.062786357765657,-1.8495923195238553,-0.6197986075651062,-2.4478847329188964
C247,-0.6955522200744476,-1.912589806400446,-0.6331613674348514,-2.106012271074364
C248,-0.7374634184172117,-2.034222827941786,-0.5245858038140087,-1.8056809156538667
C249,-1.8093813647528714,-0.16585320785681162,-0.7415655357016878,-1.7051411039847115
C250,-2.0492457201664838,-0.09912798986839877,-1.1026081263225787,-1.5116098471871162
C251,-0.6410132944172395,0.15687374112527624,0.03065971006387656,0.11177409286816513
C252,0.3241671524062145,-0.2631040714522408,-0.2365346028726892,0.06355031500676446
C253,0.34199816962767565,-0.389076497312479,0.20940537642682833,-0.05290703471595659
C254,-0.02092197774812582,0.562163671445106,0.09348133372362226,-1.4278271710700845
C255,0.2775749312558842,0.6006585501848519,-1.045925184248331,-0.9303698912079493
C256,-0.172072933873106,1.0298642507727083,0.7157120277439549,1.1400136784510075
C257,1.0721233234016259,0.6915948262540241,0.28304228628381223,1.2606949868338084
C258,1.67606288958802,0.509066129995218,0.8561118219583347,1.1708696894141162
C259,2.2469705742062396,2.153215580372058,1.5807243038749426,1.1061183743478624
C260,0.7928653404698105,1.1355406228286902,-0.32242835084884286,1.1293270335591539
C261,0.017880321970285853,0.27921663026616667,-0.5844152314000556,-0.8368780178178301
C262,0.6857783678775985,-0.08100163544528517,-0.5190529855101059,-0.7433535866172952
C263,0.8673035662469902,-0.2240152872342452,1.1302923479886942,-0.234757984890843
C264,0.8290784370352544,0.3411306631625224,3.0668132166476054,-0.11202106046014547
C265,0.7110553192432115,0.6771740958807426,0.6517026450295488,-0.4645871016915159
C266,-0.05992080564288895,-0.1824117694170253,-0.06740994938884909,-0.3935161130181384
C267,0.0522023836735161,-0.18085876780529941,0.07455631482013524,0.24184656832995186
C268,0.5708079562788121,-0.02520747701852826,1.3859982727518365,0.4950330658491949
C269,-0.5505629829714,0.9592919563703562,1.9686578096286276,0.07639137966319752
C270,-0.9046979051646121,0.6374321890120775,0.7640995545773215,0.19246008941294476
C271,1.9629160620468797,-0.1091253620218757,-1.4637576833659103,0.6223681945008589
C272,0.7873714120080527,-1.3079540902455031,-1.4492138159335215,1.0129442077918633
C273,0.17025204050375445,-1.6410333109774888,0.04160367128870604,1.2309171233840834
C274,-1.4421491927641037,0.5128662668887153,0.6554478160245629,0.482792784931028
C275,-1.8726427414190252,0.585607794082798,-0.5789985368540893,-0.26315569646301007
C276,0.21487935095280994,0.27105282364797667,-0.005075450184663492,-0.40574286687773947
C277,0.4116284692661593,-0.03328863319306765,-0.5521873805142534,-0.3028638266210411
C278,0.6611810814863041,0.02249595505567056,0.3776174026965501,-0.0502336742200917
C279,0.058361290977027955,0.8415970635855144,-0.22889971034018386,-1.2630889844269493
C280,-0.5714241429393654,0.31976927767036123,-1.1984299551536848,-1.1616285452701758
C281,0.049315088359122565,0.38666387670977337,-0.4243404377580348,-0.7236084892829361
C282,0.22463638905548566,0.18008327429233356,-0.413809519563962,-0.4249707115714459
C283,0.36371157835695767,0.4088985562094089,0.3613125466693357,-0.040821805081186165
C284,-0.27577979058706814,1.1244942801886004,0.9840735631127479,-1.9914372457525844
C285,-0.1970587509702478,1.2611774395717263,-0.1340505699348921,-1.208237601856344
C286,-1.2514407330894284,-1.4261487906231685,-0.19289979792471318,-0.4221242697579367
C287,-0.7429655000245667,-1.854312014059838,-0.4661426845789545,-0.10068236586912431
C288,-0.508167395256313,-1.532541202819118,-0.3911643215770782,0.3582254529757885
C289,-1.7206342621394284,-0.43097627390279397,-1.4524875087375613,0.3537258247061064
C290,-2.339271906393271,-0.6481608237891181,-2.0185529841673477,0.5530488312628774
C291,-0.3986252390190619,-1.3820289292832164,-0.3863002180602859,-1.316667193847422
C292,-0.4043288759071672,-1.6436731696988336,-0.7785676856476358,-0.7366349431484933
C293,-0.5466865461276191,-1.7246104741764883,-0.5734834866570274,-0.04796043595896675
C294,-1.1102435084553988,-0.2988186784407498,-1.569446669566026,-0.041623071437977104
C295,-1.4874851168780592,-0.14889836866810918,-0.8227119317623234,0.12092815254655206
C296,-0.005537645511641984,0.1799676996399238,0.2860880302873826,-0.20257086243126415
C297,-0.004039464127988323,-0.3325480056193935,0.2945076333569442,0.2384741070004646
C298,0.04750792779800301,-0.09470050082515227,0.47152088976199114,0.6259759996647069
C299,-0.7061808719513163,0.9671737211620649,0.8368840800056413,0.29684485786610765
C300,-0.7872983267143608,0.8546716854647928,-0.2031884807490967,0.3588453394336913
C301,0.036466281035214536,-0.5731452028020319,-0.5365579379878318,-1.2212321176431975
C302,-0.11927084371525037,-0.945217732407438,-1.0169410973561113,-1.0400620571601853
C303,-0.19429861538540572,-0.9492583100368042,-0.4167561642793533,-0.6554772887456137
C304,-1.2028670963080443,0.4301463258220151,-1.652037380054613,-1.3929483847886426
C305,-1.3853823137198085,0.25071748360929585,-1.1659082051183485,-1.8369773224923602
C306,-0.39588524038041745,-0.2176356282266421,-0.035222932682205534,-0.3274496207857954
C307,0.47840024986027213,-0.9183655826047429,0.06832828080418768,0.31282100931335316
C308,0.4182585716270809,-0.5001348881118685,0.3408595650132368,0.5602235260368124
C309,-0.13110286643456925,-0.4845422149848672,0.9008268186143653,0.3525923036028855
C310,-1.4160335233619088,-0.21843636279406856,0.1847120206486184,-1.2211959307062514
C311,0.7519525630809066,1.1132642392605057,-0.10437633522545514,-0.21545850983021259
C312,0.9519144593659941,0.38739751547409257,0.0017221283613082043,-0.06626191045542752
C313,1.1136448753940498,0.14932106305897028,0.4394556658650249,0.357941944596473
C314,0.37392384237627646,1.640057242771276,0.9814365484170212,-0.9428985372333764
C315,0.07694896608541897,1.011116620774901,0.0646728235823838,0.07852514845206475
C316,0.5572352897020283,1.029725692881311,0.2350479702381406,0.45504647627077416
C317,1.1013404625740297,0.4454766631613108,-0.1589556418969634,0.5752908484327843
C318,1.4580462103302592,0.17474267227740756,0.6249250047994834,0.6845045375982646
C319,0.2792161477243491,1.130431774780415,0.0618662593912569,0.7014656575739374
C320,-0.10434104565584437,1.7615990886480286,-0.7278715404132029,1.0771273404487964
C321,0.3754574979542475,0.39169576079489826,0.32102412768681987,0.290137298547718
C322,0.8553285684598223,-0.028996164846867657,0.2155318182771635,0.46858940722549125
C323,0.7586378248195336,-0.18769443012067458,0.4575821441757565,0.6208725646689165
C324,0.3595323146555975,1.6407918365293803,0.09027071548495544,-0.07393199368759913
C325,-0.033520095715913335,1.6136527236217808,-0.28674795421584587,-0.11235135706424297
C326,1.9151819306581117,0.7712678575749963,-0.5040936898262455,0.9363561465208708
C327,1.2074879125388056,-0.3652988240381739,0.07973059933561896,1.7682965174163117
C328,0.7638461456032246,-0.8035022598969386,0.44537466360374106,2.3184550340157952
C329,-0.8626895887177265,1.2548745662338563,1.2657562715462,1.4785022470076872
C330,-1.1768160654461488,0.7613035340730251,0.6946531846051762,1.3324140922402998
C331,1.0815124824862419,-1.0009556812172158,-1.3358796753038424,-0.798928950213218
C332,0.38621613421302475,-1.47796301095048,-1.4649219792784847,-0.21375203189442532
C333,0.13732162423594457,-1.7039498320030315,-0.9926035811303164,0.10878296535868441
C334,-0.898688818045891,-0.042993258726971045,-1.7174743860835298,-0.11178151424611425
C335,-0.7352455275712936,-0.22599154719326348,-2.4054166836145128,-0.15717543605610568
C336,0.375772598314491,0.35459954946611305,0.12955774734392336,0.3543306451461634
C337,0.5779983488892056,-0.004665951923343013,-0.16524856158768306,0.6121333890444549
C338,0.6614773913735792,-0.11048536953302218,0.5893918569610288,0.7813467997609113
C339,-0.28450801082694904,0.7592736139839319,0.17481865140887426,0.6862315387059698
